blank,NoName,NoName
mclauwa01,Warren,McLaughlin
zimmech01,Chief,Zimmer
donahji02,Jiggs,Donahue
pooleed01,Ed,Poole
wadderu01,Rube,Waddell
hustibe01,Bert,Husting
mcgrajo01,John,McGraw
robinwi01,Wilbert,Robinson
dillapa01,Pat,Dillard
kruegot01,Otto,Krueger
stantha01,Henry,Stein
harpeja01,Jack,Harper
hartbu01,Jimmy,Hart
jacksji01,Jim,Jackson
foutzfr01,Frank,Foutz
rohege01,George,Rohe
snodgch01,Chappie,Snodgrass
jordasl01,Slats,Jordan
karnsbi01,Bill,Karns
yerkest01,Stan,Yerkes
ferriho01,Hobe,Ferris
jonesch03,Charlie,Jones
slattja01,Jack,Slattery
gleasha01,Harry,Gleason
wintege01,George,Winter
mitchfr01,Fred,Mitchell
kelluwi01,Win,Kellum
bevilbe01,Ben,Beville
prentge01,George,Prentiss
volzja01,Jake,Volz
morrifr01,Frank,Morrissey
gatinfr01,Frank,Gatins
davisle01,Lefty,Davis
gochnjo01,John,Gochnaur
hearnhu01,Hughie,Hearne
mccange01,Gene,McCann
wrighge02,Gene,Wright
crolifr01,Fred,Crolius
murphfr01,Frank,Murphy
gammoda01,Daff,Gammons
carnepa01,Pat,Carney
lawsobo01,Bob,Lawson
lushbi01,Billy,Lush
grossge01,George,Grossart
hintojo01,John,Hinton
brownfr01,Fred,Brown
raymefr01,Fred,Raymer
childpe01,Pete,Childs
gannobi01,Bill,Gannon
hickeed01,Eddie,Hickey
hoffmla01,Larry,Hoffman
ferguch02,Charlie,Ferguson
brainda01,Dave,Brain
pattero01,Roy,Patterson
skopejo01,John,Skopec
mcaleja01,Jack,McAleese
dupeefr01,Frank,Dupee
dobbsjo01,John,Dobbs
bayha01,Harry,Bay
foxbi01,Bill,Fox
o'bripe02,Pete,O'Brien
hurleje02,Jerry,Hurley
haberem01,Emil,Haberer
heilech01,Chink,Heileman
krausch01,Charlie,Krause
mcfadba01,Barney,McFadden
guesewh01,Whitey,Guese
casech01,Charlie,Case
scottdi01,Dick,Scott
swormle01,Len,Swormstedt
heismcr01,Crese,Heismann
o'brija02,Jack,O'Brien
pickeol01,Ollie,Pickering
shayda01,Danny,Shay
donovto01,Tom,Donovan
mcguiji01,Jim,McGuire
eagantr01,Truck,Eagan
mcaleji01,Jimmy,McAleer
crossfr01,Frank,Cross
cermaed01,Ed,Cermak
hoganha01,Harry,Hogan
gallash01,Shorty,Gallagher
dowlipe01,Pete,Dowling
brackja01,Jack,Bracken
mcneaha01,Harry,McNeal
cristbi01,Bill,Cristall
braggdi01,Dick,Braggins
bakerbo01,Bock,Baker
nancedo01,Kid,Nance
mcallsp01,Sport,McAllister
shawal01,Al,Shaw
crockda01,Davey,Crockett
lochhha01,Harry,Lochhead
millero01,Roscoe,Miller
sieveed01,Ed,Siever
owenfr01,Frank,Owen
highed01,Ed,High
malonbi01,Billy,Maloney
gilbebi02,Billy,Gilbert
waldrir01,Irv,Waldron
hallmbi02,Bill,Hallman
frielbi01,Bill,Friel
bruyeed01,Ed,Bruyette
bonege01,George,Bone
butlejo01,John,Butler
gertelo01,Lou,Gertenrich
nelsora01,Ray,Nelson
jonesji01,Jim,Jones
bueloch01,Charlie,Buelow
milleji01,Jim,Miller
walljo01,Joe,Wall
leitndu01,Dummy,Leitner
vanzaik01,Ike,Van Zandt
millswi01,Willie,Mills
livinja01,Jake,Livingstone
deegadu01,Dummy,Deegan
hestela01,Larry,Hesterfer
felixha01,Harry,Felix
powerdo01,Doc,Powers
haydeja01,Jack,Hayden
smithha03,Harry,Smith
ketchfr01,Fred,Ketchum
lindebo01,Bob,Lindemann
carrch01,Charlie,Carr
mckinbo01,Bob,McKinney
wiltssn01,Snake,Wiltse
millibi01,Billy,Milligan
mcphejo01,John,McPherson
loospe01,Pete,Loos
townsha01,Happy,Townsend
carrle01,Lew,Carr
merrige01,George,Merritt
richabi01,Bill,Richardson
heydomi01,Mike,Heydon
o'neimi01,Mike,O'Neill
wickebo01,Bob,Wicker
burnsfa01,Farmer,Burns
farrejo02,John,Farrell
coughbi01,Bill,Coughlin
gearda01,Dale,Gear
luskech01,Charlie,Luskey
jordati01,Tim,Jordan
harribe01, ,Harrison
leewa01,Watty,Lee
patteca01,Casey,Patten
arndtha01,Harry,Arndt
jonesto01,Tom,Jones
mathiji01,Jimmy,Mathison
oyleran01,Andy,Oyler
mellobi01,Bill,Mellor
drillle01,Lew,Drill
courter01,Ernie,Courtney
burnsc.01,C.B.,Burns
butleik01,Ike,Butler
shielch01,Charlie,Shields
rosser01,Ernie,Ross
haleda01,Dad,Hale
wilsoga01,Gary,Wilson
willida02,Dave,Williams
adkindo01,Doc,Adkins
altroni01,Nick,Altrock
deinipe01,Pep,Deininger
wheeled01,Ed,Wheeler
rittele01,Lew,Ritter
hildege01,George,Hildebrand
wardru01,Rube,Ward
fulleni01,Nig,Fuller
deisepa01,Pat,Deisel
mcmakjo01,John,McMakin
winhala01,Lave,Winham
gremmed01,Ed,Gremminger
dressbo01,Bob,Dresser
currasa01,Sammy,Curran
longre01,Red,Long
milledu02,Dusty,Miller
congabu01,Bunk,Congalton
williar01,Art,Williams
o'hagha01,Hal,O'Hagan
clarkda03,Dad,Clark
schlala01,Larry,Schlafly
lynchmi01,Mike,Lynch
jacobmi01,Mike,Jacobs
lamerpe01,Pete,Lamer
hendrja01,Jack,Hendricks
pedroch01,Chick,Pedroes
kennesn01,Snapper,Kennedy
hilde01, ,Hillenbrand
hughejo01,Joe,Hughes
willipo01,Pop,Williams
lundgca01,Carl,Lundgren
rhoadbo01,Bob,Rhoads
st.vrji01,Jim,St. Varin
hardyal01,Alex,Hardy
gladefr01,Fred,Glade
hugheed01,Ed,Hughes
durhajo01,James,Durham
mcmacsa01,Sam,McMackin
morrija01,Jack,Morrissey
thielhe01,Henry,Thielman
curricl01,Clarence,Currie
vickeru01,Rube,Vickers
hookebu01,Buck,Hooker
glendma01,Martin,Glendon
bemisha01,Harry,Bemis
starnge01,George,Starnagle
jossad01,Addie,Joss
hessot01,Otto,Hess
lundbja01,Jack,Lundbom
dornegu01,Gus,Dorner
varnedi01,Dike,Varney
polchlo01,Lou,Polchow
clarkgi01,Ginger,Clark
walkeed01,Ed,Walker
vasbica01,Cal,Vasbinder
lepinpe01,Pete,LePine
o'conjo01,John,O'Connell
postle01,Lew,Post
schialo01,Lou,Schiappacasse
mccarar01,Arch,McCarthy
kisinru01,Rube,Kisinger
eganwi01,Wish,Egan
terryjo01,John,Terry
fisheed01,Ed,Fisher
beanjo01,Joe,Bean
clarkro01,Roy,Clark
burkejo02,John,Burke
washbli01,Libe,Washburn
robinja01,Jack,Robinson
mcdonji02,Malcolm,MacDonald
callaji02,Jim,Callahan
hartlch01,Chick,Hartley
blewebo01,Bob,Blewett
castrlu01,Lou,Castro
wilsohi01,Highball,Wilson
kennaed01,Ed,Kenna
walketo01,Tom,Walker
quinnta01,Tad,Quinn
porteod01,Odie,Porter
hulswru01,Rudy,Hulswitt
krughe01,Henry,Krug
greenpa01,Paddy,Greene
thomabi01,Bill,Thomas
sheana01,Nap,Shea
claybi01,Bill,Clay
berryjo01,Joe,Berry
watkied01,Ed,Watkins
maharfr01,Frank,Mahar
maherto01,Tom,Maher
iburgha01,Ham,Iburg
vorhecy01,Cy,Vorhees
wolfebi01,Bill,Wolff
whitije01,Jesse,Whiting
salisbi01,Solly,Salisbury
foxhe01,Jacob,Fox
sebriji01,Jimmy,Sebring
phelped01,Ed,Phelps
millebi01,Bill,Miller
fohlle01,Lee,Fohl
hopkimi01,Mike,Hopkins
cushmha01,Harvey,Cushman
kaneha01,Harry,Kane
brashro01,Roy,Brashear
smootho01,Homer,Smoot
barclge01,George,Barclay
o'neija01,Jack,O'Neill
calhoja01,Jack,Calhoun
weavear01,Art,Weaver
hazledo01,Doc,Hazleton
klingru01,Rudy,Kling
williot01,Otto,Williams
murphjo03,John,Murphy
pearsal01,Alex,Pearson
hackeji01,Jim,Hackett
poppbi01,Bill,Popp
dunhawi01,Wiley,Dunham
mcfarch02,Chappie,McFarland
adamsjo01,Joe,Adams
careysc01,Scoops,Carey
stanljo02,Joe,Stanley
atzja01,John,Atz
stahlja01,Jake,Stahl
stonege01,George,Stone
gibsono01,Norwood,Gibson
mccrewa01,Judge,McCredie
jordadu01,Dutch,Jordan
houseed01,Ed,Householder
mcmanfr01,Frank,McManus
brodema01,Matt,Broderick
huged01,Ed,Hug
jonesos01,Oscar,Jones
schmihe01,Henry,Schmidt
thatcgr01,Grant,Thatcher
poundbi01,Bill,Pounds
doschja01,Jack,Doscher
aubreha01,Chub,Aubrey
raubto01,Tommy,Raub
hanlobi01,Bill,Hanlon
cookji01,Jim,Cook
weimeja01,Jake,Weimer
clarkpe01,Pep,Clark
dearmch01,Charlie,DeArmond
kerwida01,Dan,Kerwin
woodha01,Harry,Wood
reagari01,Rip,Ragan
wiggsji01,Jimmy,Wiggs
abbotfr01,Fred,Abbott
hardyja01,Jack,Hardy
iottha01,Happy,Iott
hillhu02,Hugh,Hill
killied01,Ed,Killian
stovaje01,Jesse,Stovall
burnsja01,Jack,Burns
nichosi01,Simon,Nicholls
deerijo01,John,Deering
babbch01,Charlie,Babb
bartlbi01,Bill,Bartley
bevilmo01,Monte,Beville
zalusja01,Jack,Zalusky
holmefr01,Fred,Holmes
wolfeba01,Barney,Wolfe
puttmam01,Ambrose,Puttmann
blissel01,Elmer,Bliss
quicked01,Eddie,Quick
dalybe01,Bert,Daly
kalahjo01,John,Callahan
hilleed01,Ed,Hilley
henlewe01,Weldon,Henley
fairbji01,Jim,Fairbank
mcgeeco01,Connie,McGeehan
pinnaed01,Ed,Pinnance
rothfr01,Frank,Roth
walshjo02,John,Walsh
rudoldu01,Dutch,Rudolph
burchfr01,Fred,Burchell
marshjo01,Joe,Marshall
curtige01,Gene,Curtis
carisfr01,Fred,Carisch
greyre01,Reddy,Grey
diehler01,Ernie,Diehl
wilheka01,Kaiser,Wilhelm
veilbu01,Bucky,Veil
thompgu01,Gus,Thompson
morenle01,Lew,Moren
hillhu01,Hunter,Hill
martijo01,Joe,Martin
swandpi01,Pinky,Swander
bowcobe01,Benny,Bowcock
shannow01,Owen,Shannon
gouzzcl01,Claude,Gouzzie
dunleja01,Jack,Dunleavy
demonle01,Lee,DeMontreville
berteha01,Harry,Berte
covenja01,Jack,Coveney
urylo01,Lon,Ury
sandewa01,War,Sanders
moranch02,Charlie,Moran
lovetjo01,John,Lovett
hynespa01,Pat,Hynes
bettsha01,Harry,Betts
miltola01,Larry,Milton
tayloed01,Ed,Taylor
moranch01,Charles,Moran
robinra01,Rabbit,Robinson
osteech01,Champ,Osteen
o'neibi01,Bill,O'Neill
doranto01,Tom,Doran
unglabo01,Bob,Unglaub
mccormi01,Mike,McCormack
lumleha01,Harry,Lumley
batchem01,Emil,Batch
loudech01,Charlie,Loudenslager
vanbude01,Deacon,Van Buren
reisldo01,Doc,Reisling
durhabu01,Bull,Durham
koukajo01,Joe,Koukalik
canneri01,Rip,Cannell
lautebi01,Bill,Lauterborn
marshdo01,Doc,Marshall
o'harki01,Kid,O'Hara
whiteja01,Jack,White
sullian01,Andy,Sullivan
mcaulge01,Gene,McAuliffe
fisheto01,Tom,Fisher
mcniced01,Ed,McNichol
stewajo01,Joe,Stewart
mccheha01,Harry,McChesney
corrifr01,Frank,Corridon
carnebi01,Bill,Carney
stantto01,Tom,Stanton
grother01,Ernie,Groth
dundogu01,Gus,Dundon
berrycl01,Claude,Berry
stricel01,Elmer,Stricklett
doughto01,Tom,Dougherty
odwelfr01,Fred,Odwell
woodrsa01,Sam,Woodruff
o'neipe01,Peaches,O'Neill
elliocl01,Claude,Elliott
schwabi02,Bill,Schwartz
rossmcl01,Claude,Rossman
vinsoru01,Rube,Vinson
ostdiha01,Harry,Ostdiek
donovmi01,Mike,Donovan
hickeja01,Jack,Hickey
jaegech01,Charlie,Jaeger
ferrycy01,Cy,Ferry
mccormo01,Moose,McCormick
collior01,Orth,Collins
clarkwa01,Walter,Clarkson
mulliji01,Jim,Mullin
noonape01,Pete,Noonan
brucelo01,Lou,Bruce
applefr01,Fred,Applegate
barthjo01,John,Barthold
lushjo01,Johnny,Lush
donahsh01,She,Donahue
hallbo01,Bob,Hall
purneje01,Jesse,Purnell
remenbu01,Butch,Rementer
caldwra01,Ralph,Caldwell
brackjo01,John,Brackenridge
barryto01,Tom,Barry
cassaha01,Harry,Cassady
rafteja01,Jack,Rafter
stankto01,Tom,Stankard
lynchmi02,Mike,Lynch
robitch01,Chick,Robitaille
baderar01,Art,Bader
vahreha01,Harry,Vahrenhorst
shannsp01,Spike,Shannon
byersbi01,Bill,Byers
murchsi01,Simmy,Murch
swindch01,Charlie,Swindells
corbejo01,Joe,Corbett
mcginji01,Jim,McGinley
cassijo02,Joe,Cassidy
nillra01,Rabbit,Nill
herrile01,Lefty,Herring
hoffmiz01,Izzy,Hoffman
jacobbe01,Beany,Jacobson
masonde01,Del,Mason
grimsmy01,Moose,Grimshaw
armbrch01,Charlie,Armbruster
godwijo01,John,Godwin
mcgovar01,Art,McGovern
risinpo01,Pop,Rising
owensfr01,Yip,Owens
barryed01,Ed,Barry
harrijo02,Joe,Harris
olmstha01,Hank,Olmsted
malaych01,Charlie,Malay
lewisph01,Phil,Lewis
macgaed01,Ed,MacGamwell
yalead01,Ad,Yale
sharpbu01,Bud,Sharpe
strobal01,Allie,Strobel
murphda03,Dave,Murphy
mccarbi01,Bill,McCarthy
harledi02,Dick,Harley
hershfr01,Frank,Hershey
harthu01,Hub,Hart
siegljo01,Johnny,Siegle
hinchbi01,Bill,Hinchman
blankcl01,Cliff,Blankenship
overaor01,Orval,Overall
chechch01,Charlie,Chech
vowinri01,Rip,Vowinkel
johnsol01,Ollie,Johns
bakerer01,Ernie,Baker
kahlni01,Nick,Kahl
barbeja01,Jap,Barbeau
wakefho01,Howard,Wakefield
leberem01,Emil,Leber
hallajo01,John,Halla
lindsch01,Chris,Lindsay
sullijo02,John,Sullivan
eubanjo01,John,Eubank
dischge01,George,Disch
fordge01,Gene,Ford
jacksch01,Herbert,Jackson
thomafr01,Frosty,Thomas
bruckan01,Andy,Bruckmiller
justiwa01,Walt,Justis
nealof01,Offa,Neal
grahamo01,Moonlight,Graham
hahned01,Ed,Hahn
cockmji01,Jim,Cockman
delahfr01,Frank,Delahanty
curtifr01,Fred,Curtis
cooneph01,Phil,Cooney
mccarjo02,Joe,McCarthy
falloch01,Charlie,Fallon
hoggbi01,Bill,Hogg
leroylo01,Louis,LeRoy
goodwar01,Art,Goodwin
bartoha01,Harry,Barton
dygerji01,Jimmy,Dygert
myersjo01,Joseph,Myers
munsore01,Red,Munson
bradyki01,King,Brady
washebu01,Buck,Washer
howarde01,Del,Howard
clymeot01,Otis,Clymer
clancbi01,Bill,Clancy
ganlebo01,Bob,Ganley
hilleho01,Homer,Hillebrand
wallaji01,Jim,Wallace
flanast01,Steamer,Flanagan
kinseed01,Ed,Kinsella
moorege01,Frank,Moore
rockeik01,Ike,Rockenfield
koehlbe01,Ben,Koehler
starrch01,Charlie,Starr
rickebr01,Branch,Rickey
gibsoch01,Charlie,Gibson
buchaji01,Jim,Buchanan
hoelsar01,Art,Hoelskoetter
degroru01,Rube,DeGroff
himesja01,Jack,Himes
sheage01,Gerry,Shea
thielja01,Jake,Thielman
campbbi01,Billy,Campbell
knollpu01,Punch,Knoll
rothgcl01,Claude,Rothgeb
tatehu01,Hughie,Tate
sullide02,Denny,Sullivan
shaugsh01,Shag,Shaughnessy
adamsri01,Rick,Adams
hardyha01,Harry,Hardy
manuemo01,Moxie,Manuel
morgare01,Red,Morgan
hoeyja01,Jack,Hoey
peterbo01,Bob,Peterson
grahach01,Charlie,Graham
chadbch01,Chet,Chadbourne
glazera01,Ralph,Glaze
oberlfr01,Frank,Oberlin
krohru01,Rube,Kroh
alperwh01,Whitey,Alperman
reardph01,Phil,Reardon
pastoji01,Jim,Pastorius
knollhu01,Hub,Knolls
brownsa01,Sam,Brown
goodge01,Gene,Good
camerja01,Jack,Cameron
spencch01,Chet,Spencer
maddeto01,Tommy,Madden
schulja01,Jack,Schulte
lindavi01,Vive,Lindaman
withero01,Roy,Witherup
moronji01,Jim,Moroney
mccarbi02,William,McCarthy
walshto01,Tom,Walsh
hemphfr01,Frank,Hemphill
towneba01,Babe,Towne
quillle01,Lee,Quillin
fienelo01,Lou,Fiene
dealsn01,Snake,Deal
judefr01,Frank,Jude
tiemeed01,Eddie,Tiemeyer
essicbi01,Bill,Essick
druhoca01,Carl,Druhot
haffole01,Leo,Hafford
caffybe01,Ben,Caffyn
shipkbi01,Bill,Shipke
eellsha01,Harry,Eells
liebhgl01,Glenn,Liebhardt
hetligu01,Gus,Hetling
hannija01,Jack,Hannifin
burkefr01,Frank,Burke
fitzgma01,Matty,Fitzgerald
mathehe01,Henry,Mathewson
doylesl01,Slow Joe,Doyle
hugheto02,Tom,Hughes
armbrha01,Harry,Armbruster
broutar01,Art,Brouthers
byrneji01,Jim,Byrnes
lennoed01,Ed,Lennox
fetzewi01,Willy,Fetzer
cunnimi01,Mike,Cunningham
schumha01,Hack,Schumann
holmeji01,Jim,Holmes
sentepa01,Paul,Sentell
donovje01,Jerry,Donovan
wardjo04,Joe,Ward
cristch01,Ches,Crist
hustoha01,Harry,Huston
mcclojo01,John,McCloskey
roych01,Charlie,Roy
nealoji01,Joe,Nealon
meierdu01,Dutch,Meier
abstebi01,Bill,Abstein
storkal01,Alan,Storke
mcilvir01,Irish,McIlveen
mansklo01,Lou,Manske
nilesha01,Harry,Niles
nordylo01,Lou,Nordyke
smithed03,Ed,Smith
bennepu01,Pug,Bennett
crawffo01,Forrest,Crawford
o'harto01,Tom,O'Hara
hollyed01,Ed,Holly
holmedu02,Ducky,Holmes
higgiir01,Irv,Higginbotham
mcglyst01,Stoney,McGlynn
rhodech01,Charlie,Rhodes
shannwa01,Warren,Shanabrook
duffpa01,Pat,Duff
goodwcl01,Clyde,Goodwin
edmonbo01,Bob,Edmundson
wilsowi01,Willy,Wilson
starkco01,Con,Starkel
whitege01,George,Whiteman
pruiete01,Tex,Pruiett
mclaned01,Ed,McLane
randane01,Newt,Randall
ballji01,Jim,Ball
orndoje01,Jess,Orndorff
knottjo01,Joe,Knotts
westeos01,Oscar,Westerberg
asmusto01,Tom,Asmussen
brushbo01,Bob,Brush
boultja01,Jake,Boultes
dessaru01,Rube,Dessau
barbefr01,Frank,Barberich
lindeer01,Ernie,Lindemann
durbiki01,Kid,Durbin
weldami01,Mike,Welday
krugear01,Art,Kruger
kanejo01,John,Kane
autrych01,Chick,Autry
hittro01,Roy,Hitt
smithfr04,Fred,Smith
spadebo01,Bob,Spade
minahco01,Cotton,Minahan
learyfr01,Frank,Leary
listepe01,Pete,Lister
hinchha01,Harry,Hinchman
bergehe01,Heinie,Berger
downsre01,Red,Downs
killere01,Red,Killefer
jonesel01,Elijah,Jones
mallohe01,Herm,Malloy
curtiha01,Harry,Curtis
pfylmo01,Monty,Pfyl
wadeha01,Ham,Wade
beechro01,Roy,Beecher
bellru01,Rudy,Bell
loudeba01,Baldy,Louden
neuerte01,Tacks,Neuer
tiftra01,Ray,Tift
castlro01,Roy,Castleton
manniru01,Rube,Manning
craigge01,George,Craig
fritzch01,Charlie,Fritz
hopesa01,Sam,Hope
osborfr02,Fred,Osborn
covelha01,Harry,Coveleski
andergo01,Goat,Anderson
swaciha01,Harry,Swacina
moellda01,Danny,Moeller
maggeha01,Harl,Maggert
campbma02,Marc,Campbell
kelsebi01,Billy,Kelsey
maddoni01,Nick,Maddox
walshco01,Connie,Walsh
butleki02,Kid,Butler
mcgilbi01,Bill,McGill
burneja01,Jack,Barnett
kellyjo02,John,Kelly
hopkibu01,Buck,Hopkins
shawal02,Al,Shaw
delahjo01,Joe,Delahanty
baxtemo01,Moose,Baxter
perrini01,Nig,Perrine
kaybi01,Bill,Kay
grahaos01,Oscar,Graham
gehrihe01,Hank,Gehring
mcdonjo01,John,McDonald
lanfosa01,Sam,Lanford
tonkido01,Doc,Tonkin
edmonsa01,Sam,Edmonston
cravaga01,Gavvy,Cravath
donahpa01,Pat,Donahue
mchalji01,Jim,McHale
carliwa01,Walter,Carlisle
arellfr01,Frank,Arellanes
mcmahdo01,Doc,McMahon
hartmch01,Charlie,Hartman
patteha01,Harry,Pattee
mcmilto01,Tommy,McMillan
catteto01,Tom,Catterson
dunnjo01,Joe,Dunn
farmeal01,Alex,Farmer
krugeab01,Abe,Kruger
finlape01,Pembroke,Finlayson
stemfr01,Fred,Stem
moranhe01,Herbie,Moran
thomawa01,Walt,Thomas
mccarto02,Tom,McCarthy
chappbi01,Bill,Chappelle
tucketo02,Tom,Tuckey
youngha01,Harley,Young
malonch01,Charlie,Maloney
mackbi01,Bill,Mack
spongca01,Karl,Spongberg
nelsoan01,Andy,Nelson
bayledi01,Dick,Bayless
daleyto01,Tom,Daley
pearcdu01,Bunny,Pearce
mcgilbi02,Bill,McGilvray
dubucje01,Jean,Dubuc
savidra01,Ralph,Savidge
tozerbi01,Bill,Tozer
sincobe01,Bert,Sincock
perrige01,George,Perring
davidho01,Homer,Davidson
lattibi01,Bill,Lattimore
fosteed01,Ed,Foster
perrycl01,Clay,Perry
malarbi01,Bill,Malarkey
o'rouqu01,Queenie,O'Rourke
wilsope01,Pete,Wilson
billiha01,Harry,Billiard
o'conan01,Andy,O'Connor
manusfr01,Frank,Manush
barrsc01,Scotty,Barr
foxja01,Jack,Fox
bluebe01,Bert,Blue
eganbe01,Ben,Egan
schlibi01,Biff,Schlitzer
carteni01,Nick,Carter
flateja01,Jack,Flater
kelloal01,Al,Kellogg
salvegu01,Gus,Salve
filesed01,Eddie,Files
clemewa01,Wally,Clement
johnsch01,Charlie,Johnson
hochha01,Harry,Hoch
kaneji01,Jim,Kane
gillwa01,Warren,Gill
o'conpa02,Paddy,O'Connor
shawhu01,Hunky,Shaw
neighcy01,Cy,Neighbors
brandch01,Chick,Brandom
vailbo01,Bob,Vail
grahabi01,Bill,Grahame
ludwibi01,Bill,Ludwig
o'roupa01,Patsy,O'Rourke
charlch01,Chappy,Charles
reillto01,Tom,Reilly
morriwa01,Walter,Morris
murdowi01,Wilbur,Murdoch
mclaura01,Ralph,McLaurin
baldwo.01,Orson,Baldwin
gaisefr01,Fred,Gaiser
freemje01,Jerry,Freeman
catesel01,Eli,Cates
keelebu01,Burt,Keeley
frencch01,Charlie,French
howarpa01,Paul,Howard
danziba01,Babe,Danzig
matthwi01,William,Matthews
anderfr01,Fred,Anderson
noursch01,Chet,Nourse
kustuju01,Jul,Kustus
huntege01,George,Hunter
downere01,Red,Downey
meyerle02,Leo,Meyer
redmoha01,Harry,Redmond
fletcsa01,Sam,Fletcher
coffeja01,Jack,Coffey
getzgu01,Gus,Getz
sinerho01,Hosea,Siner
coonebi01,Bill,Cooney
dambi01,Bill,Dam
morefo01,Forrest,More
evansch01,Chick,Evans
hagerri01,Rip,Hagerman
schweru01,Rudy,Schwenck
brownra01,Ray,Brown
colewi01,Willis,Cole
reillba01,Barney,Reilly
patteha02,Ham,Patterson
suterha01,Harry,Suter
millewa02,Ward,Miller
ellamro01,Roy,Ellam
moriabi01,Bill,Moriarty
mccabsw01,Swat,McCabe
johnsdo01,Doc,Johnston
pauxtsi01,Si,Pauxtis
youngde01,Del,Young
pattecl01,Clare,Patterson
konnimi01,Mike,Konnick
midkiez01,Ezra,Midkiff
cantwto01,Tom,Cantwell
carmich01,Chet,Carmichael
reilldu01,Duke,Reilley
netzemi01,Milo,Netzel
rafteto01,Tom,Raftery
doanewa01,Walt,Doan
sittoca01,Carl,Sitton
otisha01,Harry,Otis
uppje01,Jerry,Upp
wrighlu01,Lucky,Wright
boolere01,Red,Booles
winchfr01,Fred,Winchell
beckehe01,Heinie,Beckendorf
speerki01,Kid,Speer
lelivbi01,Bill,Lelivelt
o'harbi01,Bill,O'Hara
shafeti01,Tillie,Shafer
klawial01,Al,Klawitter
dalyge01,George,Daly
wallere01,Red,Waller
demmira01,Ray,Demmitt
mcconge01,George,McConnell
vaughbo01,Bobby,Vaughn
wanneja01,Jack,Wanner
carrodi01,Dick,Carroll
schmibu01,Butch,Schmidt
heitmhe01,Heinie,Heitmuller
rathmo01,Morrie,Rath
larkied01,Ed,Larkin
atkinto01,Tommy,Atkins
kulljo01,John,Kull
martedo01,Doc,Martel
froelbe01,Ben,Froelich
mcdoned01,Ed,McDonough
scanlfr01,Frank,Scanlan
vandybe01,Ben,Van Dyke
hyattha01,Ham,Hyatt
powelbi01,Bill,Powell
moorege02,Gene,Moore
wackech01,Charlie,Wacker
devoywa01,Walt,Devoy
crompne01,Ned,Crompton
smithwi01,Wib,Smith
kuseled01,Ed,Kusel
gillija01,Jack,Gilligan
rosech01,Chuck,Rose
mccorbi01,Bill,McCorry
stremph01,Phil,Stremmel
murphho01,Howard,Murphy
jamesbe01,Bert,James
enwrich01,Charlie,Enwright
blankco01,Coonie,Blank
backmle01,Les,Backman
raleijo01,John,Raleigh
higgied01,Eddie,Higgins
meltest01,Steve,Melter
sulliha01,Harry,Sullivan
bernajo01,Joe,Bernard
yohebi01,Bill,Yohe
kellysp01,Speed,Kelly
crookto01,Tom,Crooke
formabi01,Bill,Forman
ohljo01,Joe,Ohl
lerchdu01,Dutch,Lerchen
moskido01,Doc,Moskiman
pondra01,Ralph,Pond
hearned01,Ed,Hearne
huntbe01,Ben,Hunt
mahonch01,Chris,Mahoney
daltoja01,Jack,Dalton
smithha04,Happy,Smith
millefr01,Fred,Miller
crablge01,George,Crable
schnefr01,Frank,Schneiberg
burgjo01,Joe,Burg
selleru01,Rube,Sellers
liesefr01,Fred,Liese
rileyji01,Jim,Riley
ellioro01,Rowdy,Elliott
goodra01,Ralph,Good
carsoal01,Al,Carson
gandich01,Chick,Gandil
blackle01,Lena,Blackburne
zwilldu01,Dutch,Zwilling
kellyre01,Red,Kelly
bowsere01,Red,Bowser
chounch01,Chief,Chouneau
corcomi02,Mickey,Corcoran
phelaar01,Art,Phelan
wheelge02,George,Wheeler
meinkbo01,Bob,Meinke
burnsjo01,Joseph,Burns
anderwi01,Wingo,Anderson
walkemy01,Mysterious,Walker
slaglwa01,Walt,Slagle
thomaar01,Art,Thomason
hohnhed01,Eddie,Hohnhorst
peckiro01,Roger,Peckinpaugh
rutheji01,Jim,Rutherford
koestel01,Elmer,Koestner
linkfr01,Fred,Link
fanweha01,Harry,Fanwell
kirscha01,Harry,Kirsch
simmoha01,Hack,Simmons
strousa01,Sailor,Stroud
pernohu01,Hub,Pernoll
brownfr02,Frank,Browning
loudear01,Art,Loudell
peaslma01,Marv,Peasley
skeelda01,Dave,Skeels
zacheel01,Elmer,Zacher
dickswa01,Walt,Dickson
hendred01,Ed,Hendricks
fosteed02,Eddie,Foster
channle01,Les,Channell
mcclula01,Larry,McClure
frilljo01,John,Frill
castljo01,John,Castle
cheekha01,Harry,Cheek
schetlo01,Lou,Schettler
girarch01,Charlie,Girard
slaugba01,Barney,Slaughter
culpbi01,Bill,Culp
kadinja01,Jack,Kading
webble01,Lefty,Webb
merceja01,Jack,Mercer
dowdki01,Skip,Dowd
corrire01,Red,Corriden
fishere01,Red,Fisher
mcdonjo02,Joe,McDonald
allensl01,Sled,Allen
grahabe02,Bert,Graham
meeto01,Tommy,Mee
jansera01,Ray,Jansen
rayfa01,Farmer,Ray
malloal01,Alex,Malloy
hallma01,Marc,Hall
croucbi01,Bill,Crouch
betchfr01,Frank,Betcher
abbotod01,Ody,Abbott
lusher01,Ernie,Lush
albercy01,Cy,Alberts
riegeel01,Elmer,Rieger
pickech01,Charlie,Pickett
pattoha01,Harry,Patton
chambbi01,Bill,Chambers
ralstdo01,Doc,Ralston
